F    3   3a9c-B  4.5  3.0   76   325    7 PDB  MOLECULE: TRANSLATION INITIATION FACTOR EIF-2B, DELTA SUBUN          
F    4   3pvs-D  4.3  3.5   72   424    8 PDB  MOLECULE: REPLICATION-ASSOCIATED RECOMBINATION PROTEIN A;            
F    6   3bge-A  4.3  3.5   78   163    8 PDB  MOLECULE: PREDICTED ATPASE;                                          
F    9   4onr-A  4.0  3.7   82   147    4 PDB  MOLECULE: DECORIN-BINDING PROTEIN DBPA;                              
F   10   2r9g-L  3.8  3.2   76   188    1 PDB  MOLECULE: AAA ATPASE, CENTRAL REGION;                                
F   11   3j39-i  3.7  5.7   47   113    2 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L10A-2;                              
F   12   1jr3-E  3.7  3.3   77   334    9 PDB  MOLECULE: DNA POLYMERASE III SUBUNIT GAMMA;                          
F   14   3c18-A  3.6  3.6   67   290   13 PDB  MOLECULE: NUCLEOTIDYLTRANSFERASE-LIKE PROTEIN;                       
F   15   1upt-B  3.6  3.5   54    58    4 PDB  MOLECULE: ADP-RIBOSYLATION FACTOR-LIKE PROTEIN 1;                    
F   17   3ctd-B  3.6  3.8   77   158    4 PDB  MOLECULE: PUTATIVE ATPASE, AAA FAMILY;                               
F   18   5buz-B  3.5  4.1   53   324    9 PDB  MOLECULE: SM (SEC1/MUNC18-LIKE) PROTEIN;                             
F   19   1k6y-B  3.5  2.2   39   194    3 PDB  MOLECULE: INTEGRASE;                                                 
F   20   2yhe-A  3.5  2.6   38   639    8 PDB  MOLECULE: SEC-ALKYL SULFATASE;                                       
F   21   1iqp-A  3.5  3.2   74   326    4 PDB  MOLECULE: RFCS;                                                      
F   22   3d5l-A  3.4  2.8   56   203    7 PDB  MOLECULE: REGULATORY PROTEIN RECX;                                   
F   23   4x3x-A  3.4  2.9   63    82   17 PDB  MOLECULE: ACTIVITY-REGULATED CYTOSKELETON-ASSOCIATED PROTEI          
F   24   2v50-D  3.4  1.7   39   998    8 PDB  MOLECULE: MULTIDRUG RESISTANCE PROTEIN MEXB;                         
F   25   4xi0-F  3.4  2.9   39   178   10 PDB  MOLECULE: MAGNETOSOME PROTEIN MAMA;                                  
F   27   2chq-A  3.4  3.2   75   313    7 PDB  MOLECULE: REPLICATION FACTOR C SMALL SUBUNIT;                        
F   28   2kc7-A  3.3  5.7   56    99   14 PDB  MOLECULE: BFR218_PROTEIN;                                            
F   30   4amq-A  3.3  4.3   74   341    3 PDB  MOLECULE: L544;                                                      
F   31   2lni-A  3.3  3.3   41   133    2 PDB  MOLECULE: STRESS-INDUCED-PHOSPHOPROTEIN 1;                           
F   32   4rwf-A  3.3  2.5   38   555    0 PDB  MOLECULE: MALTOSE TRANSPORTER SUBUNIT, RECEPTOR ACTIVITY-MO          
F   34   1j8m-F  3.2  3.0   65   295   12 PDB  MOLECULE: SIGNAL RECOGNITION 54 KDA PROTEIN;                         
F   35   1l3p-A  3.2  3.4   65   102    5 PDB  MOLECULE: POLLEN ALLERGEN PHL P 5B;                                  
F   36   1sxj-C  3.2  3.1   66   322    5 PDB  MOLECULE: ACTIVATOR 1 95 KDA SUBUNIT;                                
F   37   1s7e-A  3.2  2.0   40   147   10 PDB  MOLECULE: HEPATOCYTE NUCLEAR FACTOR 6;                               
F   38   3dfg-A  3.2  2.1   38   142    5 PDB  MOLECULE: REGULATORY PROTEIN RECX;                                   
F   41   5a1v-Q  3.1  7.2   56   292    7 PDB  MOLECULE: COATOMER SUBUNIT EPSILON;                                  
F   42   2w8a-A  3.1  2.0   41   531    7 PDB  MOLECULE: GLYCINE BETAINE TRANSPORTER BETP;                          
F   43   3kfu-F  3.1  2.3   40   447    0 PDB  MOLECULE: NON-DISCRIMINATING AND ARCHAEAL-TYPE ASPARTYL-TRN          
F   44   1mw7-A  3.1  2.1   39   220   10 PDB  MOLECULE: HYPOTHETICAL PROTEIN HP0162;                               
F   45   4hnx-A  3.0  3.1   39   713    3 PDB  MOLECULE: N-TERMINAL ACETYLTRANSFERASE A COMPLEX SUBUNIT NA          
F   46   1lot-A  3.0  5.1   61   436    8 PDB  MOLECULE: VITAMIN D-BINDING PROTEIN;                                 
F   47   1sxj-E  3.0  3.1   68   317    6 PDB  MOLECULE: ACTIVATOR 1 95 KDA SUBUNIT;                                
F   48   4gpk-J  3.0  3.1   39   347    8 PDB  MOLECULE: NPRR;                                                      
F   49   3mkq-A  3.0  3.1   38   811    8 PDB  MOLECULE: COATOMER BETA'-SUBUNIT;                                    
F   50   4eg6-B  3.0  2.6   36   516    6 PDB  MOLECULE: METHIONYL-TRNA SYNTHETASE, PUTATIVE;                       
F   51   4or2-B  2.9  3.9   68   366   12 PDB  MOLECULE: SOLUBLE CYTOCHROME B562, METABOTROPIC GLUTAMATE R          
F   52   3b0v-C  2.9  2.9   65   315    8 PDB  MOLECULE: TRNA;                                                      
F   53   1vhn-A  2.9  3.0   61   305    5 PDB  MOLECULE: PUTATIVE FLAVIN OXIDOREDUCATASE;                           
F   54   3zn3-A  2.9  3.7   52   246    4 PDB  MOLECULE: ANAPHASE-PROMOTING COMPLEX SUBUNIT 8;                      
F   55   1i1g-A  2.9  4.5   47   140   13 PDB  MOLECULE: TRANSCRIPTIONAL REGULATOR LRPA;                            
F   56   4ldq-B  2.9  3.5   71   356    6 PDB  MOLECULE: METHYLTHIORIBOSE-1-PHOSPHATE ISOMERASE;                    
F   57   2jx0-A  2.9  3.4   61   131   11 PDB  MOLECULE: ARF GTPASE-ACTIVATING PROTEIN GIT1;                        
F   59   4itq-A  2.9  2.4   57    90    9 PDB  MOLECULE: PUTATIVE UNCHARACTERIZED PROTEIN SCO1480;                  
F   60   2ae8-B  2.9  2.9   64   172   11 PDB  MOLECULE: IMIDAZOLEGLYCEROL-PHOSPHATE DEHYDRATASE;                   
F   61   3sz7-A  2.9  3.1   39   151    5 PDB  MOLECULE: HSC70 COCHAPERONE (SGT);                                   
F   62   3ph0-C  2.9  3.2   40    53   15 PDB  MOLECULE: ASCE;                                                      
F   63   4ui9-J  2.9  3.1   39   504    5 PDB  MOLECULE: ANAPHASE-PROMOTING COMPLEX SUBUNIT 1;                      
F   64   2r17-D  2.9  2.5   39   276    8 PDB  MOLECULE: VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 29;            
F   65   2ksf-A  2.8  3.6   66   107    8 PDB  MOLECULE: SENSOR PROTEIN KDPD;                                       
F   66   2kck-A  2.8  5.5   55   112    9 PDB  MOLECULE: TPR REPEAT;                                                
F   67   2kw2-A  2.8  3.6   65   101    6 PDB  MOLECULE: SPECIALIZED ACYL CARRIER PROTEIN;                          
F   68   4n5c-E  2.8  2.8   40   727   10 PDB  MOLECULE: CARGO-TRANSPORT PROTEIN YPP1;                              
F   69   4dnk-B  2.8  2.8   40   234   13 PDB  MOLECULE: 14-3-3 PROTEIN BETA/ALPHA;                                 
F   70   2o98-B  2.8  2.8   40   237   13 PDB  MOLECULE: 14-3-3-LIKE PROTEIN C;                                     
F   71   2br9-A  2.8  2.8   40   230   13 PDB  MOLECULE: 14-3-3 PROTEIN EPSILON;                                    
F   72   3axy-C  2.8  2.8   40   235   13 PDB  MOLECULE: PROTEIN HEADING DATE 3A;                                   
F   73   4m57-A  2.8  2.9   40   702    3 PDB  MOLECULE: CHLOROPLAST PENTATRICOPEPTIDE REPEAT PROTEIN 10;           
F   74   2vq2-A  2.8  3.1   41   220    2 PDB  MOLECULE: PUTATIVE FIMBRIAL BIOGENESIS AND TWITCHING                 
F   75   2lr8-A  2.8  2.2   40    70   15 PDB  MOLECULE: CASP8-ASSOCIATED PROTEIN 2;                                
F   76   4fhn-B  2.8  3.2   39  1022    5 PDB  MOLECULE: NUCLEOPORIN NUP37;                                         
F   77   4xmm-B  2.8  3.2   38   511   18 PDB  MOLECULE: PROTEIN TRANSPORT PROTEIN SEC13;                           
F   78   2lo0-A  2.8  2.6   31    45    6 PDB  MOLECULE: UNCHARACTERIZED PROTEIN;                                   
F   79   3o59-X  2.7  3.1   57   244   12 PDB  MOLECULE: DNA POLYMERASE II LARGE SUBUNIT;                           
F   80   3rkv-A  2.7  3.6   51   147   12 PDB  MOLECULE: PUTATIVE PEPTIDYLPROLYL ISOMERASE;                         
F   81   1r6e-A  2.7  3.1   51   168    2 PDB  MOLECULE: TYPEIII-SECRETED PROTEIN EFFECTOR: INVASION-ASSOC          
F   82   2pmz-C  2.7  3.2   53   279    8 PDB  MOLECULE: DNA-DIRECTED RNA POLYMERASE SUBUNIT A;                     
F   83   2x48-A  2.7  2.3   37    54   11 PDB  MOLECULE: CAG38821;                                                  
F   84   3c02-A  2.7  3.2   75   242    5 PDB  MOLECULE: AQUAGLYCEROPORIN;                                          
F   85   3t6b-A  2.7  4.0   82   724   10 PDB  MOLECULE: DIPEPTIDYL PEPTIDASE 3;                                    
F   86   3p9t-A  2.7  3.8   68   213    9 PDB  MOLECULE: REPRESSOR;                                                 
F   87   4p9t-A  2.7  3.5   63   231    6 PDB  MOLECULE: CATENIN ALPHA-2;                                           
F   88   2p58-C  2.7  4.8   61   112   15 PDB  MOLECULE: PUTATIVE TYPE III SECRETION PROTEIN YSCE;                  
F   89   3spa-A  2.7  2.4   39   941    5 PDB  MOLECULE: DNA-DIRECTED RNA POLYMERASE, MITOCHONDRIAL;                
F   90   4j6s-B  2.7  2.8   40   243   15 PDB  MOLECULE: 14-3-3 PROTEIN GAMMA;                                      
F   91   2btp-A  2.7  2.8   40   248   15 PDB  MOLECULE: 14-3-3 PROTEIN TAU;                                        
F   92   3iqj-A  2.7  2.8   40   236   13 PDB  MOLECULE: 14-3-3 PROTEIN SIGMA;                                      
F   93   4cgw-A  2.7  3.1   39   114    5 PDB  MOLECULE: RNA POLYMERASE II-ASSOCIATED PROTEIN 3;                    
F   94   2uyo-A  2.7  2.5   33   274    6 PDB  MOLECULE: HYPOTHETICAL PROTEIN ML2640;                               
F   95   4r7s-A  2.7  3.4   41   256   10 PDB  MOLECULE: TETRATRICOPEPTIDE REPEAT PROTEIN;                          
F   96   3ecs-C  2.7  3.3   70   294    4 PDB  MOLECULE: TRANSLATION INITIATION FACTOR EIF-2B SUBUNIT ALPH          
F   97   3w0f-A  2.6  3.2   61   255    7 PDB  MOLECULE: ENDONUCLEASE 8-LIKE 3;                                     
F   98   3dmd-B  2.6  3.4   60   320    7 PDB  MOLECULE: SIGNAL RECOGNITION PARTICLE RECEPTOR;                      
F   99   1nsh-A  2.6  3.9   64   101    8 PDB  MOLECULE: CALGIZZARIN;                                               
F  100   2q7f-A  2.6  4.6   52   194    4 PDB  MOLECULE: YRRB PROTEIN;                                              
F  101   4ams-A  2.6  4.2   68   367    6 PDB  MOLECULE: MG662;                                                     
F  102   2j5o-A  2.6  2.8   46    72    9 PDB  MOLECULE: DNA TRANSLOCASE FTSK;                                      
F  103   1h3f-B  2.6  2.1   40   407   13 PDB  MOLECULE: TYROSYL-TRNA SYNTHETASE;                                   
F  104   1un8-A  2.6  3.3   47   542    2 PDB  MOLECULE: DIHYDROXYACETONE KINASE;                                   
F  105   4mal-B  2.6  3.0   40    64    5 PDB  MOLECULE: MOTILITY PROTEIN FIMV;                                     
F  106   2dba-A  2.6  4.0   44   148   11 PDB  MOLECULE: SMOOTH MUSCLE CELL ASSOCIATED PROTEIN-1, ISOFORM           
F  107   2ptf-A  2.6  3.1   40   200    5 PDB  MOLECULE: UNCHARACTERIZED PROTEIN MTH_863;                           
F  108   1fx8-A  2.6  3.5   73   254   15 PDB  MOLECULE: GLYCEROL UPTAKE FACILITATOR PROTEIN;                       
F  109   2fbw-C  2.6  3.5   61   140    8 PDB  MOLECULE: SUCCINATE DEHYDROGENASE FLAVOPROTEIN SUBUNIT;              
F  110   1jgt-B  2.6  2.7   52   501    8 PDB  MOLECULE: BETA-LACTAM SYNTHETASE;                                    
F  111   3j3b-i  2.6  2.3   40   103    3 PDB  MOLECULE: 60S RIBOSOMAL PROTEIN L10A;                                
F  112   1e6v-A  2.6  2.2   39   546    5 PDB  MOLECULE: METHYL-COENZYME M REDUCTASE I ALPHA SUBUNIT;               
F  113   2js9-A  2.6  2.2   41    81    5 PDB  MOLECULE: SAPOSIN-LIKE PROTEIN FAMILY PROTEIN 5;                     
F  114   4reb-A  2.6  3.0   40   566    0 PDB  MOLECULE: FANCONI-ASSOCIATED NUCLEASE 1;                             
F  115   4g1t-B  2.6  3.2   38   429    3 PDB  MOLECULE: INTERFERON-INDUCED PROTEIN WITH TETRATRICOPEPTIDE          
F  116   4f3q-A  2.6  2.2   39   234   10 PDB  MOLECULE: TRANSCRIPTIONAL REGULATORY PROTEIN CBU_1566;               
F  117   4ui9-F  2.6  2.9   39   498   10 PDB  MOLECULE: ANAPHASE-PROMOTING COMPLEX SUBUNIT 1;                      
F  118   4bx9-C  2.6  2.7   39    95    8 PDB  MOLECULE: VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN 33A;           
F  120   1sr2-A  2.6  3.7   63   116   11 PDB  MOLECULE: PUTATIVE SENSOR-LIKE HISTIDINE KINASE YOJN;                
F  121   1q3b-A  2.5  3.3   64   259    6 PDB  MOLECULE: ENDONUCLEASE VIII;                                         
F  122   2j68-A  2.5  3.1   62   680    3 PDB  MOLECULE: BACTERIAL DYNAMIN-LIKE PROTEIN;                            
F  123   2xkj-E  2.5  3.5   58   721    3 PDB  MOLECULE: TOPOISOMERASE IV;                                          
F  124   1nq4-A  2.5  4.0   57    95   12 PDB  MOLECULE: OXYTETRACYCLINE POLYKETIDE SYNTHASE ACYL CARRIER           
F  125   2c2l-A  2.5  6.7   55   281    4 PDB  MOLECULE: CARBOXY TERMINUS OF HSP70-INTERACTING PROTEIN;             
F  126   3fey-A  2.5  3.8   51   761   12 PDB  MOLECULE: NUCLEAR CAP-BINDING PROTEIN SUBUNIT 1;                     
F  127   4f9g-A  2.5  4.8   48   170    6 PDB  MOLECULE: TRANSMEMBRANE PROTEIN 173;                                 
F  128   1du6-A  2.5  3.3   45    64    9 PDB  MOLECULE: HOMEOBOX PROTEIN PBX1;                                     
F  129   2yvk-A  2.5  3.8   77   349    8 PDB  MOLECULE: METHYLTHIORIBOSE-1-PHOSPHATE ISOMERASE;                    
F  130   1t6u-A  2.5  3.4   61   117    3 PDB  MOLECULE: SUPEROXIDE DISMUTASE [NI];                                 
F  131   1rhy-A  2.5  3.4   62   180    6 PDB  MOLECULE: IMIDAZOLE GLYCEROL PHOSPHATE DEHYDRATASE;                  
F  132   3lpz-A  2.5  1.8   38   314    3 PDB  MOLECULE: GET4 (YOR164C HOMOLOG);                                    
F  133   2jan-A  2.5  1.8   38   419    8 PDB  MOLECULE: TYROSYL-TRNA SYNTHETASE;                                   
F  134   4eqq-A  2.5  2.2   41   102    7 PDB  MOLECULE: PUTATIVE HOST CELL SURFACE-EXPOSED LIPOPROTEIN;            
F  135   4oud-B  2.5  2.1   38   359    5 PDB  MOLECULE: TYROSYL-TRNA SYNTHETASE;                                   
F  136   3k9i-A  2.5  3.1   41   110    7 PDB  MOLECULE: BH0479 PROTEIN;                                            
F  137   3u84-A  2.5  3.0   38   506   16 PDB  MOLECULE: MENIN;                                                     
F  138   2fi7-A  2.5  2.9   39   223    5 PDB  MOLECULE: TYPE 4 FIMBRIAL BIOGENESIS PROTEIN PILF;                   
F  139   2l7z-A  2.5  2.7   40    73    3 PDB  MOLECULE: HOMEOBOX PROTEIN HOX-A13;                                  
F  140   2es4-E  2.5  2.1   38   278    3 PDB  MOLECULE: LIPASE;                                                    
F  141   2f4q-A  2.5  2.1   37   309    8 PDB  MOLECULE: TYPE I TOPOISOMERASE, PUTATIVE;                            
F  142   1y8m-A  2.5  3.5   37   144   11 PDB  MOLECULE: FIS1;                                                      
F  143   3net-A  2.5  2.4   40   431   18 PDB  MOLECULE: HISTIDYL-TRNA SYNTHETASE;                                  
F  144   4flu-A  2.5  2.7   39   758   13 PDB  MOLECULE: PYROCOCCUS ABYSSI B FAMILY DNA POLYMERASE;                 
F  145   2pfd-A  2.5  2.5   38   540   13 PDB  MOLECULE: FORMIMIDOYLTRANSFERASE-CYCLODEAMINASE;                     
F  146   3hi0-A  2.5  2.0   35   501   11 PDB  MOLECULE: PUTATIVE EXOPOLYPHOSPHATASE;                               
F  147   1wu7-A  2.5  2.5   40   424   13 PDB  MOLECULE: HISTIDYL-TRNA SYNTHETASE;                                  
F  148   4a2w-A  2.5  2.2   31   678   13 PDB  MOLECULE: RETINOIC ACID INDUCIBLE PROTEIN I;                         
F  149   3rko-G  2.5  3.5   54   100   11 PDB  MOLECULE: NADH-QUINONE OXIDOREDUCTASE SUBUNIT L;                     
F  150   2ip6-A  2.5  3.1   54    87    9 PDB  MOLECULE: PAPB;                                                      
F  151   1k05-B  2.4  3.8   67   142   12 PDB  MOLECULE: FOCAL ADHESION KINASE 1;                                   
F  152   4n6h-A  2.4  3.7   62   408   15 PDB  MOLECULE: SOLUBLE CYTOCHROME B562, DELTA-TYPE OPIOID RECEPT          
F  153   3zpj-A  2.4  3.4   55   356    9 PDB  MOLECULE: TON_1535;                                                  
F  154   3as5-A  2.4  3.4   47   183    9 PDB  MOLECULE: MAMA;                                                      
F  155   2cg4-A  2.4  4.4   47   150   17 PDB  MOLECULE: REGULATORY PROTEIN ASNC;                                   
F  156   4uis-B  2.4  3.8   66   241    6 PDB  MOLECULE: GAMMA-SECRETASE;                                           
F  157   2e87-A  2.4  3.2   66   356    9 PDB  MOLECULE: HYPOTHETICAL PROTEIN PH1320;                               
F  158   3rfy-A  2.4  3.5   63   356    6 PDB  MOLECULE: PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP38, CHLORO          
F  159   3waq-A  2.4  3.4   63   134    6 PDB  MOLECULE: HEMERYTHRIN-LIKE DOMAIN PROTEIN DCRH;                      
F  160   1q0d-A  2.4  3.3   59   117    5 PDB  MOLECULE: SUPEROXIDE DISMUTASE [NI];                                 
F  161   3pas-B  2.4  4.1   67   192    9 PDB  MOLECULE: TETR FAMILY TRANSCRIPTION REGULATOR;                       
F  162   4ui9-O  2.4  2.7   40   685   15 PDB  MOLECULE: ANAPHASE-PROMOTING COMPLEX SUBUNIT 1;                      
F  163   4n5c-D  2.4  2.8   40   757   10 PDB  MOLECULE: CARGO-TRANSPORT PROTEIN YPP1;                              
F  164   1jb0-L  2.4  2.0   40   151   13 PDB  MOLECULE: PHOTOSYSTEM I P700 CHLOROPHYLL A APOPROTEIN A1;            
F  165   1h3e-A  2.4  2.0   39   428   13 PDB  MOLECULE: TYROSYL-TRNA SYNTHETASE;                                   
F  166   3tgo-B  2.4  3.1   39   218    3 PDB  MOLECULE: UPF0169 LIPOPROTEIN YFIO;                                  
F  167   2pfv-A  2.4  1.9   37   549    8 PDB  MOLECULE: EXOCYST COMPLEX COMPONENT EXO70;                           
F  168   4abn-B  2.4  2.9   39   426   10 PDB  MOLECULE: TETRATRICOPEPTIDE REPEAT PROTEIN 5;                        
F  169   3o0y-A  2.4  2.3   42   585   14 PDB  MOLECULE: LIPOPROTEIN;                                               
F  170   1ug2-A  2.4  2.1   39    95   18 PDB  MOLECULE: 2610100B20RIK GENE PRODUCT;                                
F  171   1we3-F  2.4  2.1   38   529    5 PDB  MOLECULE: CPN60(GROEL);                                              
F  172   3q15-A  2.4  3.0   39   365   10 PDB  MOLECULE: RESPONSE REGULATOR ASPARTATE PHOSPHATASE H;                
F  173   2ff4-A  2.4  2.8   39   379    5 PDB  MOLECULE: PROBABLE REGULATORY PROTEIN EMBR;                          
F  174   4c3i-A  2.4  1.7   38  1484   11 PDB  MOLECULE: DNA-DIRECTED RNA POLYMERASE I SUBUNIT RPA190;              
F  175   1dg3-A  2.4  2.1   39   540    8 PDB  MOLECULE: PROTEIN (INTERFERON-INDUCED GUANYLATE-BINDING              
F  176   4s1y-A  2.4  2.5   39   543    5 PDB  MOLECULE: SERUM ALBUMIN;                                             
F  177   3qky-A  2.4  3.3   40   251    8 PDB  MOLECULE: OUTER MEMBRANE ASSEMBLY LIPOPROTEIN YFIO;                  
F  178   2npm-A  2.4  3.2   39   237    5 PDB  MOLECULE: 14-3-3 DOMAIN CONTAINING PROTEIN;                          
F  179   2mp8-A  2.4  2.3   36    64   22 PDB  MOLECULE: NKR-5-3B;                                                  
F  180   3p9d-H  2.4  2.9   38   525    8 PDB  MOLECULE: T-COMPLEX PROTEIN 1 SUBUNIT ALPHA;                         
F  181   2ddm-B  2.4  2.3   31   271   10 PDB  MOLECULE: PYRIDOXINE KINASE;                                         
F  182   1rp3-A  2.4  2.7   38   235    8 PDB  MOLECULE: RNA POLYMERASE SIGMA FACTOR SIGMA-28 (FLIA);               
F  183   1u78-A  2.4  2.5   39   103    3 PDB  MOLECULE: TRANSPOSABLE ELEMENT TC3 TRANSPOSASE;                      
F  184   2zze-A  2.4  2.3   36   744    3 PDB  MOLECULE: ALANYL-TRNA SYNTHETASE;                                    
